Date,Count,Hour,Temp,Humidity,WindSpeed,Visibility,DewPointTemp,SolarRadiation,Rainfall,Snowfall,Seasons,Holiday,Functioning Day,DayOfWeek,RushHour,VSW,VSW%,ComfortIndex,ComfortIndexScaled,ComfortAdd
2018-04-18,0.9821052631578948,7,6.4,51,1.0,1398,-3.0,0.19,0.0,0.0,1.0,No Holiday,Yes,2,1,-21.0,-0.04,8.58295,0.46,0.33
2018-04-18,1.7526315789473683,8,8.3,36,0.6,1335,-5.9,0.82,0.0,0.0,1.0,No Holiday,Yes,2,1,-47.2,-0.08,10.4824,0.52,0.31
2018-04-18,0.8810526315789474,9,11.2,31,1.7,1299,-5.3,1.59,0.0,0.0,1.0,No Holiday,Yes,2,1,-47.699999999999996,-0.08,12.45235,0.58,0.31
2018-04-18,0.6431578947368422,10,13.7,26,2.3,1476,-5.4,2.25,0.0,0.0,1.0,No Holiday,Yes,2,0,-54.0,-0.09,14.025599999999999,0.63,0.3
2018-04-18,0.7315789473684211,11,15.5,22,1.4,1762,-6.1,2.82,0.0,0.0,1.0,No Holiday,Yes,2,0,-67.1,-0.12,15.071,0.66,0.29
2018-04-18,0.9442105263157896,12,16.5,17,3.3,1819,-8.6,3.13,0.0,0.0,1.0,No Holiday,Yes,2,0,-103.19999999999999,-0.18,15.587,0.68,0.26
2018-04-18,0.868421052631579,13,17.7,16,2.8,1824,-8.4,3.27,0.0,0.0,1.0,No Holiday,Yes,2,0,-109.2,-0.19,16.2216,0.7,0.25
2018-04-18,0.86,14,18.9,15,1.8,1822,-8.3,3.17,0.0,0.0,1.0,No Holiday,Yes,2,0,-116.20000000000002,-0.2,16.843,0.72,0.24
2018-04-18,1.051578947368421,15,19.0,21,3.3,1716,-3.8,2.88,0.0,0.0,1.0,No Holiday,Yes,2,0,-57.0,-0.1,17.04475,0.72,0.29
2018-04-18,1.2589473684210526,16,18.5,22,2.7,1515,-3.6,2.27,0.0,0.0,1.0,No Holiday,Yes,2,0,-57.6,-0.1,16.784,0.72,0.29
2018-04-18,1.671578947368421,17,17.8,26,3.3,1439,-1.9,1.63,0.0,0.0,1.0,No Holiday,Yes,2,1,-32.3,-0.06,16.4569,0.71,0.31
2018-04-18,1.8610526315789475,18,16.6,33,3.4,1182,0.2,0.86,0.0,0.0,1.0,No Holiday,Yes,2,1,3.6,0.01,15.82615,0.69,0.34
2018-04-18,0.728421052631579,19,14.7,40,2.4,1207,1.2,0.21,0.0,0.0,1.0,No Holiday,Yes,2,1,22.8,0.04,14.634,0.65,0.35
2018-04-18,1.2589473684210526,20,13.0,41,2.3,1164,0.0,0.0,0.0,0.0,1.0,No Holiday,Yes,2,0,0.0,0.0,13.48675,0.61,0.34
2018-04-18,1.1147368421052632,21,12.1,40,2.0,1308,-1.1,0.0,0.0,0.0,1.0,No Holiday,Yes,2,0,-23.1,-0.04,12.892,0.59,0.32
2018-04-18,0.8978947368421053,22,11.3,42,1.6,1189,-1.1,0.0,0.0,0.0,1.0,No Holiday,Yes,2,0,-24.200000000000003,-0.04,12.3208,0.57,0.32
2018-04-18,0.5484210526315789,23,10.7,42,0.9,1236,-1.7,0.0,0.0,0.0,1.0,No Holiday,Yes,2,0,-39.1,-0.07,11.9122,0.56,0.31
2018-04-19,0.3894736842105263,0,9.8,44,1.4,1268,-1.8,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,-0.0,-0.0,11.2476,0.54,0.34
2018-04-19,-0.1136842105263157,1,9.3,45,0.8,1263,-2.0,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,-2.0,-0.0,10.873000000000001,0.53,0.34
2018-04-19,0.1378947368421052,2,8.8,49,0.7,1272,-1.3,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,-2.6,-0.0,10.398850000000001,0.51,0.34
2018-04-19,0.0589473684210526,3,8.6,53,1.5,1185,-0.4,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,-1.2000000000000002,-0.0,10.12515,0.5,0.34
2018-04-19,-0.0263157894736842,4,8.3,53,1.1,1007,-0.7,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,-2.8,-0.0,9.902700000000001,0.5,0.34
2018-04-19,0.0031578947368421,5,7.9,59,1.4,1005,0.3,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,1.5,0.0,9.388300000000001,0.48,0.34
2018-04-19,0.2284210526315789,6,7.6,55,1.2,1021,-0.8,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,-4.800000000000001,-0.01,9.30775,0.48,0.33
2018-04-19,0.1094736842105263,7,7.7,48,0.4,1110,-2.6,0.19,0.0,0.0,1.0,No Holiday,Yes,3,1,-18.2,-0.03,9.6448,0.49,0.33
2018-04-19,-0.1368421052631579,8,9.6,39,0.8,1003,-3.7,0.79,0.0,0.0,1.0,No Holiday,Yes,3,1,-29.6,-0.05,11.24395,0.54,0.32
2018-04-19,0.1747368421052631,9,12.4,29,1.5,1380,-5.1,1.49,0.0,0.0,1.0,No Holiday,Yes,3,1,-45.9,-0.08,13.22005,0.6,0.31
2018-04-19,-0.011578947368421,10,14.7,29,1.7,1070,-3.1,2.07,0.0,0.0,1.0,No Holiday,Yes,3,0,-31.0,-0.05,14.6219,0.65,0.32
2018-04-19,0.6789473684210526,11,16.1,23,2.5,1361,-5.0,2.52,0.0,0.0,1.0,No Holiday,Yes,3,0,-55.0,-0.09,15.422400000000001,0.67,0.3
2018-04-19,0.8094736842105263,12,17.8,21,2.7,1335,-4.8,2.79,0.0,0.0,1.0,No Holiday,Yes,3,0,-57.599999999999994,-0.1,16.36615,0.7,0.29
2018-04-19,0.8210526315789474,13,19.2,17,2.2,1448,-6.4,2.89,0.0,0.0,1.0,No Holiday,Yes,3,0,-83.2,-0.14,17.05445,0.73,0.27
2018-04-19,0.8905263157894737,14,20.5,17,3.1,1512,-5.4,2.83,0.0,0.0,1.0,No Holiday,Yes,3,0,-75.60000000000001,-0.13,17.761,0.75,0.27
2018-04-19,0.9357894736842104,15,20.2,21,4.8,1161,-2.8,2.53,0.0,0.0,1.0,No Holiday,Yes,3,0,-42.0,-0.07,17.72335,0.75,0.3
2018-04-19,1.103157894736842,16,19.8,25,4.4,1132,-0.8,2.02,0.0,0.0,1.0,No Holiday,Yes,3,0,-12.8,-0.02,17.61375,0.74,0.33
2018-04-19,1.456842105263158,17,20.1,27,1.9,1088,0.4,1.38,0.0,0.0,1.0,No Holiday,Yes,3,1,6.800000000000001,0.01,17.8516,0.75,0.34
2018-04-19,2.1557894736842105,18,19.1,31,3.0,958,1.5,0.7,0.0,0.0,1.0,No Holiday,Yes,3,1,27.0,0.05,17.354300000000002,0.73,0.36
2018-04-19,1.4094736842105262,19,17.4,34,2.2,779,1.3,0.16,0.0,0.0,1.0,No Holiday,Yes,3,1,24.7,0.04,16.3473,0.7,0.35
2018-04-19,1.2242105263157894,20,15.5,38,1.7,745,1.2,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,24.0,0.04,15.159,0.66,0.35
2018-04-19,1.068421052631579,21,14.2,44,2.4,1290,2.1,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,44.1,0.08,14.292399999999999,0.64,0.37
2018-04-19,0.9515789473684212,22,13.4,49,1.1,1326,2.8,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,61.599999999999994,0.11,13.70855,0.62,0.38
2018-04-19,0.5547368421052632,23,12.9,51,1.7,1200,2.9,0.0,0.0,0.0,1.0,No Holiday,Yes,3,0,66.7,0.11,13.3312,0.61,0.38
2018-04-20,0.4242105263157895,0,12.4,56,0.5,1028,3.8,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,0.0,0.0,12.9082,0.59,0.34
2018-04-20,0.3010526315789473,1,11.8,60,0.2,918,4.2,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,4.2,0.01,12.394,0.58,0.34
2018-04-20,0.1631578947368421,2,11.7,63,0.5,904,4.8,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,9.6,0.02,12.2698,0.57,0.34
2018-04-20,0.04,3,11.3,61,0.3,934,4.0,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,12.0,0.02,11.9864,0.56,0.34
2018-04-20,-0.0168421052631578,4,11.4,60,0.8,932,3.8,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,15.2,0.03,12.082,0.57,0.35
2018-04-20,0.0189473684210526,5,11.4,60,0.4,851,3.8,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,19.0,0.03,12.082,0.57,0.35
2018-04-20,0.2778947368421052,6,11.2,63,0.7,821,4.4,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,26.400000000000002,0.05,11.87155,0.56,0.35
2018-04-20,0.8726315789473684,7,11.3,62,0.7,774,4.2,0.17,0.0,0.0,1.0,No Holiday,Yes,4,1,29.400000000000002,0.05,11.9688,0.56,0.35
2018-04-20,1.588421052631579,8,13.0,54,1.2,738,3.8,0.68,0.0,0.0,1.0,No Holiday,Yes,4,1,30.4,0.05,13.3795,0.61,0.35
2018-04-20,0.8547368421052631,9,15.8,42,0.9,683,2.8,1.37,0.0,0.0,1.0,No Holiday,Yes,4,1,25.2,0.04,15.3853,0.67,0.35
2018-04-20,0.5873684210526315,10,18.2,36,1.0,620,2.8,1.99,0.0,0.0,1.0,No Holiday,Yes,4,0,28.0,0.05,16.8976,0.72,0.36
2018-04-20,0.6894736842105263,11,20.6,34,2.2,705,4.1,2.51,0.0,0.0,1.0,No Holiday,Yes,4,0,45.099999999999994,0.08,18.3857,0.77,0.38
2018-04-20,0.9147368421052632,12,22.5,33,1.8,894,5.4,2.88,0.0,0.0,1.0,No Holiday,Yes,4,0,64.80000000000001,0.11,19.552,0.8,0.4
2018-04-20,0.8663157894736843,13,24.2,30,1.5,835,5.5,3.03,0.0,0.0,1.0,No Holiday,Yes,4,0,71.5,0.12,20.4655,0.83,0.4
2018-04-20,0.8631578947368421,14,25.9,28,2.2,808,5.9,2.92,0.0,0.0,1.0,No Holiday,Yes,4,0,82.60000000000001,0.14,21.3856,0.86,0.42
2018-04-20,0.9789473684210528,15,26.1,27,1.8,581,5.6,2.59,0.0,0.0,1.0,No Holiday,Yes,4,0,84.0,0.14,21.4426,0.86,0.42
2018-04-20,1.111578947368421,16,25.7,30,3.4,600,6.8,2.07,0.0,0.0,1.0,No Holiday,Yes,4,0,108.8,0.19,21.387999999999998,0.86,0.45
2018-04-20,1.4663157894736842,17,25.6,30,2.3,671,6.7,1.47,0.0,0.0,1.0,No Holiday,Yes,4,1,113.9,0.2,21.326500000000003,0.86,0.45
2018-04-20,2.2294736842105265,18,24.7,33,2.3,687,7.3,0.78,0.0,0.0,1.0,No Holiday,Yes,4,1,131.4,0.23,20.9413,0.85,0.47
2018-04-20,1.503157894736842,19,22.9,35,1.8,714,6.6,0.22,0.0,0.0,1.0,No Holiday,Yes,4,1,125.39999999999999,0.22,19.897,0.82,0.46
2018-04-20,1.2715789473684211,20,21.1,43,1.8,788,8.0,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,160.0,0.27,19.030900000000003,0.79,0.48
2018-04-20,1.1189473684210527,21,19.2,50,1.5,842,8.5,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,178.5,0.31,17.9075,0.75,0.49
2018-04-20,1.0873684210526315,22,18.2,52,1.3,818,8.1,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,178.2,0.31,17.2232,0.73,0.48
2018-04-20,0.78,23,17.3,57,0.6,807,8.6,0.0,0.0,0.0,1.0,No Holiday,Yes,4,0,197.79999999999998,0.34,16.6378,0.71,0.49
2018-04-21,0.5863157894736842,0,16.3,59,0.2,756,8.2,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,0.0,0.0,15.8941,0.69,0.34
2018-04-21,0.5031578947368421,1,15.5,60,1.1,658,7.7,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,7.7,0.01,15.28,0.67,0.34
2018-04-21,0.3010526315789473,2,14.7,63,1.8,611,7.7,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,15.4,0.03,14.6593,0.65,0.35
2018-04-21,0.1652631578947368,3,14.2,62,1.4,583,7.0,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,21.0,0.04,14.262699999999999,0.64,0.35
2018-04-21,0.0168421052631578,4,13.6,67,1.6,521,7.5,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,30.0,0.05,13.763349999999999,0.62,0.36
2018-04-21,-0.0294736842105263,5,13.0,70,0.5,385,7.6,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,38.0,0.07,13.2475,0.6,0.36
2018-04-21,0.0357894736842105,6,12.3,67,0.5,483,6.3,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,37.8,0.06,12.699300000000001,0.59,0.36
2018-04-21,0.1831578947368421,7,12.5,68,1.1,457,6.7,0.22,0.0,0.0,1.0,No Holiday,Yes,5,1,46.9,0.08,12.852,0.59,0.36
2018-04-21,0.4736842105263157,8,14.6,54,0.9,431,5.3,0.89,0.0,0.0,1.0,No Holiday,Yes,5,1,42.4,0.07,14.5747,0.65,0.36
2018-04-21,0.5231578947368422,9,18.1,33,1.1,512,1.5,1.61,0.0,0.0,1.0,No Holiday,Yes,5,1,13.5,0.02,16.773400000000002,0.72,0.35
2018-04-21,0.5810526315789474,10,20.6,24,2.0,950,-0.7,2.29,0.0,0.0,1.0,No Holiday,Yes,5,0,-7.0,-0.01,18.0502,0.76,0.33
2018-04-21,0.76,11,23.1,19,2.0,1172,-1.8,2.85,0.0,0.0,1.0,No Holiday,Yes,5,0,-19.8,-0.03,19.2687,0.8,0.32
2018-04-21,1.0315789473684212,12,24.3,14,3.3,1701,-4.9,3.19,0.0,0.0,1.0,No Holiday,Yes,5,0,-58.800000000000004,-0.1,19.6646,0.81,0.28
2018-04-21,1.2263157894736842,13,24.6,10,2.7,2000,-9.0,3.31,0.0,0.0,1.0,No Holiday,Yes,5,0,-117.0,-0.2,19.6005,0.81,0.23
2018-04-21,1.4326315789473685,14,25.0,14,3.8,1858,-4.3,3.29,0.0,0.0,1.0,No Holiday,Yes,5,0,-60.199999999999996,-0.1,20.0335,0.82,0.28
2018-04-21,1.6631578947368422,15,25.0,13,4.1,2000,-5.3,2.98,0.0,0.0,1.0,No Holiday,Yes,5,0,-79.5,-0.14,19.975749999999998,0.82,0.26
2018-04-21,1.886315789473684,16,24.8,13,3.3,1955,-5.5,2.5,0.0,0.0,1.0,No Holiday,Yes,5,0,-88.0,-0.15,19.87145,0.81,0.25
2018-04-21,1.9810526315789476,17,23.2,12,3.6,2000,-7.8,1.69,0.0,0.0,1.0,No Holiday,Yes,5,1,-132.6,-0.23,18.9892,0.79,0.22
2018-04-21,1.9326315789473685,18,22.2,11,3.0,2000,-9.7,0.98,0.0,0.0,1.0,No Holiday,Yes,5,1,-174.6,-0.3,18.43085,0.77,0.18
2018-04-21,1.6431578947368422,19,20.7,15,2.0,2000,-6.9,0.34,0.0,0.0,1.0,No Holiday,Yes,5,1,-131.1,-0.23,17.8015,0.75,0.22
2018-04-21,1.5063157894736845,20,19.1,18,1.2,2000,-5.8,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,-116.0,-0.2,17.0254,0.72,0.24
2018-04-21,1.411578947368421,21,17.8,21,1.2,2000,-4.8,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,-100.8,-0.17,16.36615,0.7,0.26
2018-04-21,1.2021052631578948,22,16.7,28,1.0,1996,-1.9,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,-41.8,-0.07,15.8288,0.69,0.31
2018-04-21,0.8821052631578947,23,16.0,33,0.5,1996,-0.2,0.0,0.0,0.0,1.0,No Holiday,Yes,5,0,-4.6000000000000005,-0.01,15.44725,0.67,0.33
2018-04-22,0.7115789473684211,0,15.9,35,0.3,1995,0.4,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,0.0,0.0,15.3995,0.67,0.34
2018-04-22,0.4505263157894736,1,15.9,39,0.2,2000,1.9,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,1.9,0.0,15.4303,0.67,0.34
2018-04-22,0.2736842105263158,2,15.4,41,0.5,1319,2.1,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,4.2,0.01,15.10795,0.66,0.34
2018-04-22,0.1463157894736842,3,15.2,31,0.3,2000,-1.8,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,-5.4,-0.01,14.93435,0.66,0.33
2018-04-22,0.0442105263157894,4,14.9,35,0.8,2000,-0.4,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,-1.6,-0.0,14.757,0.65,0.34
2018-04-22,-0.0147368421052631,5,14.8,38,0.6,2000,0.5,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,2.5,0.0,14.697700000000001,0.65,0.34
2018-04-22,0.0052631578947368,6,14.6,42,0.5,2000,1.8,0.0,0.0,0.0,1.0,No Holiday,Yes,6,0,10.8,0.02,14.5681,0.65,0.34
2018-04-22,0.1347368421052631,7,15.0,41,0.3,2000,1.8,0.12,0.0,0.0,1.0,No Holiday,Yes,6,1,12.6,0.02,14.83775,0.65,0.34
2018-04-22,0.2936842105263157,8,16.3,40,0.8,1982,2.6,0.25,0.0,0.0,1.0,No Holiday,Yes,6,1,20.8,0.04,15.706,0.68,0.35
2018-04-22,0.1021052631578947,9,16.9,45,0.9,1958,4.8,0.27,0.0,0.0,1.0,No Holiday,Yes,6,1,43.199999999999996,0.07,16.174,0.7,0.37
2018-04-22,0.3536842105263157,10,16.3,62,0.8,1639,8.9,0.27,0.3,0.0,1.0,No Holiday,Yes,6,0,89.0,0.15,15.9238,0.69,0.4
2018-04-22,0.2884210526315789,11,17.4,54,0.9,1840,7.9,0.51,0.0,0.0,1.0,No Holiday,Yes,6,0,86.9,0.15,16.6663,0.71,0.41
2018-04-22,0.5063157894736842,12,18.9,44,0.9,1910,6.3,0.75,0.0,0.0,1.0,No Holiday,Yes,6,0,75.6,0.13,17.5448,0.74,0.4
2018-04-22,0.728421052631579,13,20.5,35,1.1,2000,4.4,1.13,0.0,0.0,1.0,No Holiday,Yes,6,0,57.2,0.1,18.355,0.77,0.39
2018-04-22,0.2463157894736842,14,20.7,32,1.5,1996,3.3,0.69,0.0,0.0,1.0,No Holiday,Yes,6,0,46.199999999999996,0.08,18.3812,0.77,0.38
2018-04-22,0.0884210526315789,15,19.6,44,2.4,1885,7.0,0.47,0.2,0.0,1.0,No Holiday,Yes,6,0,105.0,0.18,18.0292,0.76,0.43
2018-04-22,-0.0494736842105263,16,19.1,52,0.9,1583,9.0,0.37,0.0,0.0,1.0,No Holiday,Yes,6,0,144.0,0.25,17.8856,0.75,0.46
2018-04-22,-0.1094736842105263,17,17.9,65,1.2,965,11.2,0.13,1.0,0.0,1.0,No Holiday,Yes,6,1,190.39999999999998,0.33,17.2455,0.73,0.49
2018-04-22,-0.091578947368421,18,16.1,73,1.3,1298,11.2,0.11,0.5,0.0,1.0,No Holiday,Yes,6,1,201.6,0.35,15.862400000000001,0.69,0.49
2018-04-22,-0.1242105263157894,19,15.2,64,1.7,1185,8.4,0.02,0.5,0.0,1.0,No Holiday,Yes,6,1,159.6,0.27,15.061399999999999,0.66,0.45
2018-04-22,-0.1452631578947368,20,13.3,80,1.8,821,9.9,0.0,1.5,0.0,1.0,No Holiday,Yes,6,0,198.0,0.34,13.432,0.61,0.46
2018-04-22,-0.1326315789473684,21,12.0,86,2.3,681,9.7,0.0,2.5,0.0,1.0,No Holiday,Yes,6,0,203.7,0.35,12.1925,0.57,0.45
2018-04-22,-0.1442105263157894,22,11.6,89,2.0,469,9.8,0.0,4.0,0.0,1.0,No Holiday,Yes,6,0,215.60000000000002,0.37,11.77545,0.56,0.46
2018-04-22,-0.1389473684210526,23,11.3,94,1.6,368,10.3,0.0,3.0,0.0,1.0,No Holiday,Yes,6,0,236.9,0.41,11.405600000000002,0.55,0.47
2018-04-23,-0.0726315789473684,0,10.7,94,2.6,477,9.7,0.0,2.0,0.0,1.0,No Holiday,Yes,0,0,0.0,0.0,10.8254,0.53,0.34
2018-04-23,-0.1147368421052631,1,10.6,87,2.3,1523,8.5,0.0,0.1,0.0,1.0,No Holiday,Yes,0,0,8.5,0.01,10.87885,0.53,0.34
2018-04-23,-0.1357894736842105,2,10.2,90,2.2,490,8.6,0.0,0.9,0.0,1.0,No Holiday,Yes,0,0,17.2,0.03,10.436499999999999,0.51,0.34
2018-04-23,-0.1494736842105263,3,9.9,93,2.3,990,8.8,0.0,0.5,0.0,1.0,No Holiday,Yes,0,0,26.400000000000002,0.05,10.0771,0.5,0.35
2018-04-23,-0.1557894736842105,4,9.5,95,2.4,410,8.7,0.0,3.5,0.0,1.0,No Holiday,Yes,0,0,34.8,0.06,9.6375,0.49,0.35
2018-04-23,-0.151578947368421,5,9.2,95,2.3,404,8.4,0.0,2.5,0.0,1.0,No Holiday,Yes,0,0,42.0,0.07,9.345749999999999,0.48,0.35
2018-04-23,-0.1526315789473684,6,9.1,95,2.7,373,8.3,0.0,7.0,0.0,1.0,No Holiday,Yes,0,0,49.800000000000004,0.09,9.2485,0.48,0.36
2018-04-23,-0.14,7,9.0,95,2.3,294,8.2,0.0,6.0,0.0,1.0,No Holiday,Yes,0,1,57.39999999999999,0.1,9.151250000000001,0.47,0.36
2018-04-23,-0.131578947368421,8,8.8,95,2.8,519,8.0,0.03,5.0,0.0,1.0,No Holiday,Yes,0,1,64.0,0.11,8.956750000000001,0.47,0.36
2018-04-23,-0.1484210526315789,9,8.5,95,2.6,447,7.7,0.1,8.0,0.0,1.0,No Holiday,Yes,0,1,69.3,0.12,8.665000000000001,0.46,0.37
2018-04-23,-0.1452631578947368,10,8.6,95,2.5,578,7.8,0.2,4.0,0.0,1.0,No Holiday,Yes,0,0,78.0,0.13,8.76225,0.46,0.37
2018-04-23,-0.1473684210526315,11,8.9,91,2.2,437,7.5,0.29,1.5,0.0,1.0,No Holiday,Yes,0,0,82.5,0.14,9.177200000000001,0.47,0.37
2018-04-23,-0.1473684210526315,12,9.0,96,1.9,481,8.3,0.43,5.5,0.0,1.0,No Holiday,Yes,0,0,99.60000000000001,0.17,9.121,0.47,0.38
2018-04-23,-0.1463157894736842,13,9.3,95,2.3,419,8.5,0.4,2.5,0.0,1.0,No Holiday,Yes,0,0,110.5,0.19,9.443000000000001,0.48,0.39
2018-04-23,-0.14,14,9.4,96,2.6,304,8.7,0.39,4.0,0.0,1.0,No Holiday,Yes,0,0,121.79999999999998,0.21,9.5122,0.49,0.39
2018-04-23,-0.1431578947368421,15,9.5,96,2.2,350,8.8,0.31,1.5,0.0,1.0,No Holiday,Yes,0,0,132.0,0.23,9.61,0.49,0.4
2018-04-23,-0.1147368421052631,16,9.6,96,1.7,1409,8.9,0.23,1.0,0.0,1.0,No Holiday,Yes,0,0,142.4,0.24,9.707799999999999,0.49,0.4
2018-04-23,-0.1136842105263157,17,9.4,95,1.9,660,8.6,0.11,0.5,0.0,1.0,No Holiday,Yes,0,1,146.2,0.25,9.54025,0.49,0.4
2018-04-23,-0.1168421052631579,18,9.4,96,1.9,600,8.7,0.07,1.0,0.0,1.0,No Holiday,Yes,0,1,156.6,0.27,9.5122,0.49,0.41
2018-04-23,-0.1052631578947368,19,9.4,95,1.8,531,8.6,0.03,1.5,0.0,1.0,No Holiday,Yes,0,1,163.4,0.28,9.54025,0.49,0.41
2018-04-23,-0.1189473684210526,20,9.4,95,1.6,740,8.6,0.0,1.0,0.0,1.0,No Holiday,Yes,0,0,172.0,0.3,9.54025,0.49,0.42
2018-04-23,-0.071578947368421,21,9.4,94,2.1,869,8.4,0.0,1.5,0.0,1.0,No Holiday,Yes,0,0,176.4,0.3,9.5683,0.49,0.42
2018-04-23,0.0147368421052631,22,9.6,90,1.9,2000,8.0,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,176.0,0.3,9.8695,0.5,0.42
2018-04-23,0.0873684210526315,23,9.8,87,1.9,2000,7.7,0.0,0.0,0.0,1.0,No Holiday,Yes,0,0,177.1,0.3,10.136050000000001,0.51,0.42
2018-04-24,0.0663157894736842,0,9.8,86,1.3,2000,7.5,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,0.0,0.0,10.161900000000001,0.51,0.34
2018-04-24,0.0073684210526315,1,10.1,83,1.6,2000,7.3,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,7.3,0.01,10.5114,0.52,0.34
2018-04-24,-0.0863157894736842,2,10.1,83,1.4,2000,7.3,0.0,0.1,0.0,1.0,No Holiday,Yes,1,0,14.6,0.03,10.5114,0.52,0.35
2018-04-24,-0.1210526315789473,3,9.6,94,1.3,523,8.6,0.0,2.4,0.0,1.0,No Holiday,Yes,1,0,25.799999999999997,0.04,9.7617,0.49,0.35
2018-04-24,-0.1221052631578947,4,9.5,94,1.2,2000,8.5,0.0,0.5,0.0,1.0,No Holiday,Yes,1,0,34.0,0.06,9.665000000000001,0.49,0.35
2018-04-24,-0.0768421052631578,5,9.4,93,1.3,2000,8.3,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,41.5,0.07,9.596350000000001,0.49,0.35
2018-04-24,0.1178947368421052,6,9.6,87,2.0,2000,7.5,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,45.0,0.08,9.95035,0.5,0.36
2018-04-24,0.6326315789473684,7,9.8,84,1.3,2000,7.2,0.04,0.0,0.0,1.0,No Holiday,Yes,1,1,50.4,0.09,10.213600000000001,0.51,0.36
2018-04-24,1.4231578947368422,8,10.5,79,1.3,2000,7.0,0.29,0.0,0.0,1.0,No Holiday,Yes,1,1,56.0,0.1,10.962,0.53,0.37
2018-04-24,0.6989473684210527,9,12.0,71,1.4,2000,6.8,0.92,0.0,0.0,1.0,No Holiday,Yes,1,1,61.199999999999996,0.11,12.39875,0.58,0.37
2018-04-24,0.5136842105263157,10,12.9,68,1.3,2000,7.1,0.97,0.0,0.0,1.0,No Holiday,Yes,1,0,71.0,0.12,13.1816,0.6,0.38
2018-04-24,0.5894736842105263,11,14.1,62,1.6,2000,6.9,1.08,0.0,0.0,1.0,No Holiday,Yes,1,0,75.9,0.13,14.1836,0.63,0.39
2018-04-24,0.8157894736842105,12,15.2,57,1.9,2000,6.7,1.33,0.0,0.0,1.0,No Holiday,Yes,1,0,80.4,0.14,15.03445,0.66,0.39
2018-04-24,0.8136842105263158,13,15.9,53,2.1,2000,6.3,1.54,0.0,0.0,1.0,No Holiday,Yes,1,0,81.89999999999999,0.14,15.5381,0.68,0.4
2018-04-24,0.8336842105263158,14,16.0,52,1.7,2000,6.1,1.22,0.0,0.0,1.0,No Holiday,Yes,1,0,85.39999999999999,0.15,15.604,0.68,0.4
2018-04-24,0.8642105263157894,15,16.1,52,1.5,2000,6.2,0.93,0.0,0.0,1.0,No Holiday,Yes,1,0,93.0,0.16,15.677600000000002,0.68,0.41
2018-04-24,1.0189473684210526,16,15.5,52,1.7,2000,5.6,0.7,0.0,0.0,1.0,No Holiday,Yes,1,0,89.6,0.15,15.236,0.67,0.4
2018-04-24,1.3810526315789473,17,15.1,52,1.9,2000,5.3,0.64,0.0,0.0,1.0,No Holiday,Yes,1,1,90.1,0.15,14.9416,0.66,0.4
2018-04-24,2.282105263157894,18,14.1,43,1.6,2000,1.6,0.36,0.0,0.0,1.0,No Holiday,Yes,1,1,28.8,0.05,14.2254,0.64,0.36
2018-04-24,1.5052631578947369,19,13.3,37,1.2,2000,-1.1,0.12,0.0,0.0,1.0,No Holiday,Yes,1,1,-20.900000000000002,-0.04,13.7158,0.62,0.32
2018-04-24,1.2442105263157894,20,12.6,49,0.8,2000,2.1,0.0,0.0,0.0,1.0,No Holiday,Yes,1,0,42.0,0.07,13.13295,0.6,0.36
